#,#,#
62533.47,0.4919,0.4928
62647.7,0.4956,0.4812
62761.97,0.4871,0.4794
62876.27,0.493,0.4855
62990.47,0.4972,0.4863
63104.8,0.4943,0.5088
63219.08,0.4952,0.4891
63333.36,0.5062,0.4876
63447.65,0.4956,0.4975
63561.94,0.5063,0.4865
63676.23,0.4978,0.4785
63790.51,0.5014,0.4789
63904.79,0.5039,0.4807
64019.08,0.4969,0.5084
64133.37,0.4966,0.4894
64247.65,0.5031,0.4858
64361.94,0.4975,0.4942
64476.22,0.5013,0.4812
64590.42,0.4974,0.4827
64704.71,0.4968,0.4908
64818.9,0.506,0.4782
64933.13,0.4894,0.4903
65047.45,0.5015,0.481
65161.66,0.4919,0.483
65275.97,0.4966,0.4786
65390.18,0.4914,0.4707
65504.4,0.488,0.4906
65618.72,0.4902,0.4795
65733.01,0.4933,0.4776
65847.29,0.4925,0.4836
65961.58,0.5003,0.476
66075.86,0.4895,0.5003
66190.15,0.4949,0.4718
66304.39,0.4941,0.4832
66418.68,0.4928,0.4814
66532.97,0.4937,0.4863
66647.25,0.4974,0.5146
66761.54,0.4968,0.4807
66875.82,0.4969,0.4844
66990.16,0.4992,0.5
67104.49,0.5102,0.4895
67218.74,0.5038,0.4898
67333.02,0.5014,0.4999
67447.31,0.5116,0.4831
67561.51,0.5052,0.5065
67675.81,0.4969,0.4837
67790.1,0.4867,0.4847
67904.35,0.4946,0.4917
68018.65,0.495,0.4853
68132.93,0.5025,0.5049
68247.21,0.4989,0.4871
68361.41,0.4935,0.4795
68475.74,0.501,0.4867
68590.02,0.5016,0.4841
68704.3,0.5027,0.5099
68818.58,0.4922,0.4838
68932.82,0.5008,0.4806
69047.1,0.4973,0.4904
69161.36,0.5058,0.49
69275.62,0.5036,0.5006
69389.88,0.4991,0.4802
69504.15,0.4903,0.4803
69618.45,0.4893,0.4875
69732.73,0.4964,0.4784
69846.98,0.492,0.4932
69961.18,0.4988,0.4886
70075.43,0.4992,0.4741
70189.68,0.4957,0.4805
70303.91,0.4881,0.476
70418.24,0.4947,0.4945
70532.53,0.4943,0.4829
70646.76,0.4958,0.4803
70761.04,0.4964,0.4864
70875.33,0.4979,0.4779
70989.53,0.4923,0.4943
71103.73,0.4946,0.4861
71217.97,0.4971,0.4869
71332.3,0.4994,0.4747
71446.58,0.4916,0.4738
71560.85,0.4871,0.4839
71675.13,0.4901,0.4795
71789.42,0.4897,0.4741
71903.69,0.493,0.4836
72017.99,0.502,0.4725
72132.28,0.4915,0.4926
72246.56,0.4842,0.4765
72360.85,0.4889,0.4734
72475.13,0.483,0.4863
72589.41,0.4896,0.4751
72703.68,0.4932,0.4754
72817.93,0.4816,0.4822
72932.23,0.4976,0.4785
73046.43,0.494,0.4736
73160.71,0.4842,0.4713
73275,0.4891,0.4821
73389.28,0.4884,0.5021
73503.47,0.498,0.4831
73617.74,0.4853,0.4726
73732.03,0.4879,0.4767
73846.25,0.488,0.4718
73960.48,0.4865,0.5003
74074.81,0.4922,0.4714
74189.09,0.4875,0.4677
74303.37,0.4805,0.468
74417.58,0.4747,0.4673
74531.91,0.4777,0.4717
74646.17,0.4813,0.4806
74760.36,0.4839,0.4673
74874.59,0.4849,0.4802
74988.88,0.4892,0.4796
75103.18,0.4929,0.4952
75217.45,0.4904,0.4673
75331.71,0.4789,0.4767
75445.96,0.4926,0.4905
75560.25,0.497,0.4693
75674.5,0.485,0.476
75788.78,0.4948,0.4701
75902.96,0.4835,0.4676
76017.25,0.4882,0.4902
76131.45,0.4912,0.4734
76245.78,0.4952,0.479
76360.07,0.4952,0.4899
76474.35,0.4937,0.4892
76588.64,0.4991,0.4915
76703,,
